Title,Year,Make,Model,URL,Transmission,Mileage,Price
2006 Perodua Myvi 1.3 EZ Hatchback,2006,Perodua,Myvi,https://www.carlist.my/used-cars/2006-perodua-myvi-1-3-ez-hatchback/3971255,Automatic,217500,"RM 15,500"
2013 Perodua Myvi 1.3 SXi Hatchback FULL SERVICE RECORD FREE 6 MONTHS WARRANTY ORINAL MILEAGE 9657KM,2013,Perodua,Myvi,https://www.carlist.my/used-cars/2013-perodua-myvi-1-3-sxi-hatchback-full-service-record-free-6-months-warranty-orinal-mileage-9657km/4159014,Manual,7500,"RM 22,400"
2012 Perodua MyVi 1.5 (A) EXTREME SUPER HIGH SPEC,2012,Perodua,Myvi,https://www.carlist.my/used-cars/2012-perodua-myvi-1-5-a-extreme-super-high-spec/4124955,Automatic,62500,"RM 33,800"
2008 Perodua MyVi 1.3 (M) UPGRADED SPORTS VERSION,2008,Perodua,Myvi,https://www.carlist.my/used-cars/2008-perodua-myvi-1-3-m-upgraded-sports-version/4039498,Manual,87500,"RM 17,800"
2011 Perodua Myvi 1.3 EZi (A) TIP TOP CONDITION,2011,Perodua,Myvi,https://www.carlist.my/used-cars/2011-perodua-myvi-1-3-ezi-a-tip-top-condition/4033244,Automatic,62500,"RM 23,800"
2005 Perodua Myvi 1.3 EZi (A) FULL SPECS,2005,Perodua,Myvi,https://www.carlist.my/used-cars/2005-perodua-myvi-1-3-ezi-a-full-specs/3731235,Automatic,102500,"RM 15,800"
2012 Perodua Myvi 1.5 SE Hatchback,2012,Perodua,Myvi,https://www.carlist.my/used-cars/2012-perodua-myvi-1-5-se-hatchback/3968315,Manual,57500,"RM 33,000"
2011 Perodua Myvi 1.5 Hatchback (A) USED CAR,2011,Perodua,Myvi,https://www.carlist.my/used-cars/2011-perodua-myvi-1-5-hatchback-a-used-car/4061027,Automatic,82500,"RM 33,000"
2016 Perodua Myvi 1.5 Advance Hatchback,2016,Perodua,Myvi,https://www.carlist.my/used-cars/2016-perodua-myvi-1-5-advance-hatchback/3972270,Automatic,7500,"RM 45,000"
2017 Perodua Myvi 1.5 Advance CASH REBATE MORE THAN RM5000 INSURANCE FREE COVER,2017,Perodua,Myvi,https://www.carlist.my/new-cars/2017-perodua-myvi-1-5-advance-cash-rebate-more-than-rm5000-insurance-free-cover/3900927,Automatic,1,"RM 51,000"
2013 Perodua Myvi 1.3 EZi Hatchback,2013,Perodua,Myvi,https://www.carlist.my/used-cars/2013-perodua-myvi-1-3-ezi-hatchback/4030049,Automatic,62500,"RM 39,000"
2013 Perodua Myvi 1.3 EZi Hatchback,2013,Perodua,Myvi,https://www.carlist.my/used-cars/2013-perodua-myvi-1-3-ezi-hatchback/4030257,Automatic,67500,"RM 40,500"
2010 Perodua Myvi 1.3 EZ (A) ORIGINAL CONDITION TIP TOP,2010,Perodua,Myvi,https://www.carlist.my/used-cars/2010-perodua-myvi-1-3-ez-a-original-condition-tip-top/4008134,Automatic,82500,"RM 18,688"
2007 PERODUA MYVI EZ 1.3 (A)  BLACKLIST LAYAK,2007,Perodua,Myvi,https://www.carlist.my/used-cars/2007-perodua-myvi-ez-1-3-a-blacklist-layak/4144760,Automatic,122500,"RM 16,850"
2013 Perodua Myvi 1.3 EZi Hatchback,2013,Perodua,Myvi,https://www.carlist.my/used-cars/2013-perodua-myvi-1-3-ezi-hatchback/4031032,Automatic,67500,"RM 41,500"
"Perodua Myvi 1.3 SX (M) NEW MODEL , WELL KEPT INTERIOR , FULL LOAN (YEAR MADE 2011)",2011,Perodua,Myvi,https://www.carlist.my/used-cars/perodua-myvi-1-3-sx-m-new-model-well-kept-interior-full-loan-year-made-2011/4062164,Manual,72500,"RM 22,800"
2009 Perodua Myvi 1.3 (M),2009,Perodua,Myvi,https://www.carlist.my/used-cars/2009-perodua-myvi-1-3-m/4114290,Manual,247500,"RM 22,000"
2013 Perodua Myvi 1.3 (A) EZi FULL SPEC ORIGINAL CONDITION TIP TOP LIKE NEW,2013,Perodua,Myvi,https://www.carlist.my/used-cars/2013-perodua-myvi-1-3-a-ezi-full-spec-original-condition-tip-top-like-new/4092804,Automatic,57500,"RM 30,800"
"PERODUA MYVI 1.3 EZ (A) 2007  TIP TOP CONDITION CAR OFFER NOW, BLIST GET A HIGH LOAN FOR YOU..012-3806633 KELVIN 012-6871468 JOE",2007,Perodua,Myvi,https://www.carlist.my/used-cars/perodua-myvi-1-3-ez-a-2007-tip-top-condition-car-offer-now-blist-get-a-high-loan-for-you-012-3806633-kelvin-012-6871468-joe/3991044,Automatic,87500,"RM 16,800"
"PERODUA MYVI 1.3 EZI (A) PREMIUM SPEC 2006 TIP TOP CONDITION CAR OFFER NOW,HIGH LOAN FOR YOU. 012-3806633 KELVIN 012-6871468 JOE",2006,Perodua,Myvi,https://www.carlist.my/used-cars/perodua-myvi-1-3-ezi-a-premium-spec-2006-tip-top-condition-car-offer-now-high-loan-for-you-012-3806633-kelvin-012-6871468-joe/4131895,Automatic,97500,"RM 16,800"
2012 Perodua Myvi 1.5 SE Hatchback One Owner Accident Free,2012,Perodua,Myvi,https://www.carlist.my/used-cars/2012-perodua-myvi-1-5-se-hatchback-one-owner-accident-free/4144062,Manual,82500,"RM 31,800"
"PERODUA MYVI 1.5 (A)SE FOR DALES NOW,BLIST ,HIGHT LOAN AMOUNT TO U,TIP TOP CONDITION ,ACCIDENT FREE ,012-380 6633 KELVIN 012-687 1468 JOE",2012,Perodua,Myvi,https://www.carlist.my/used-cars/perodua-myvi-1-5-a-se-for-dales-now-blist-hight-loan-amount-to-u-tip-top-condition-accident-free-012-380-6633-kelvin-012-687-1468-joe/4017902,Automatic,67500,"RM 31,800"
2007 Perodua Myvi 1.3 SX Hatchback,2007,Perodua,Myvi,https://www.carlist.my/used-cars/2007-perodua-myvi-1-3-sx-hatchback/4167927,Manual,22500,"RM 14,000"
2008 Perodua Myvi 1.3 SE,2008,Perodua,Myvi,https://www.carlist.my/used-cars/2008-perodua-myvi-1-3-se/4056359,Automatic,162500,"RM 18,500"
2014 Perodua Myvi 1.5(A) SE New Car Condition n Original Year,2014,Perodua,Myvi,https://www.carlist.my/used-cars/2014-perodua-myvi-1-5-a-se-new-car-condition-n-original-year/3876164,Automatic,37500,"RM 37,900"
2011 Perodua Myvi 1.5 SE 1 Lady Owner,2011,Perodua,Myvi,https://www.carlist.my/used-cars/2011-perodua-myvi-1-5-se-1-lady-owner/4152262,Automatic,77500,"RM 31,900"
2011 Perodua Myvi 1.3 SX Hatchback,2011,Perodua,Myvi,https://www.carlist.my/used-cars/2011-perodua-myvi-1-3-sx-hatchback/4130655,Manual,92500,"RM 18,000"
2014 Perodua Myvi 1.3 SE (A) Special Edition ORIGINAL YEAR MAKE 2014,2014,Perodua,Myvi,https://www.carlist.my/used-cars/2014-perodua-myvi-1-3-se-a-special-edition-original-year-make-2014/3964999,Automatic,52500,"RM 32,688"
2014 Perodua Myvi 1.3 SE (A) Special Edition SPORT WHITE YEAR 2014,2014,Perodua,Myvi,https://www.carlist.my/used-cars/2014-perodua-myvi-1-3-se-a-special-edition-sport-white-year-2014/3955216,Automatic,37500,"RM 32,688"
2013 Perodua Myvi 1.5 SE (A)  WHITE SE Special Edition,2013,Perodua,Myvi,https://www.carlist.my/used-cars/2013-perodua-myvi-1-5-se-a-white-se-special-edition/4092520,Automatic,57500,"RM 32,688"
2013 Perodua Myvi 1.3 EZ (A) LAGI BEST SPORT RIMS YEAR 2013,2013,Perodua,Myvi,https://www.carlist.my/used-cars/2013-perodua-myvi-1-3-ez-a-lagi-best-sport-rims-year-2013/3982088,Automatic,52500,"RM 28,688"
2015 Perodua Myvi 1.5 SE (A) SE Special Edition BLACK SPORT,2015,Perodua,Myvi,https://www.carlist.my/used-cars/2015-perodua-myvi-1-5-se-a-se-special-edition-black-sport/4152365,Automatic,42500,"RM 34,688"
2016 Perodua Myvi 1.5 SE Hatchback,2016,Perodua,Myvi,https://www.carlist.my/used-cars/2016-perodua-myvi-1-5-se-hatchback/4093562,Automatic,22500,"RM 38,800"
Perodua MyVi 1.5 EXTREME (A)  EXTREME,2013,Perodua,Myvi,https://www.carlist.my/used-cars/perodua-myvi-1-5-extreme-a-extreme/4027780,Automatic,62500,"RM 36,800"
2009 Perodua Myvi 1.3 EZ Hatchback,2009,Perodua,Myvi,https://www.carlist.my/used-cars/2009-perodua-myvi-1-3-ez-hatchback/4127018,Automatic,77500,"RM 19,800"
2015 Perodua Myvi 1.3 X Hatchback,2015,Perodua,Myvi,https://www.carlist.my/used-cars/2015-perodua-myvi-1-3-x-hatchback/3954277,Automatic,22500,"RM 33,800"
2007 Perodua Myvi 1.3 SXi Hatchback (PRICE NEGOTIABLE),2007,Perodua,Myvi,https://www.carlist.my/used-cars/2007-perodua-myvi-1-3-sxi-hatchback-price-negotiable/4135021,Manual,77500,"RM 13,500"
2009 Perodua Myvi 1.3 SE (A) LEATHER SEAT,2009,Perodua,Myvi,https://www.carlist.my/used-cars/2009-perodua-myvi-1-3-se-a-leather-seat/4163073,Automatic,92500,"RM 22,900"
2011 Perodua Myvi 1.5 Extreme (A),2011,Perodua,Myvi,https://www.carlist.my/used-cars/2011-perodua-myvi-1-5-extreme-a/4134604,Automatic,122500,"RM 33,600"
2013 Perodua Myvi 1.3 (A) SE SPEC LADY OWNER ACC FREE KING CAR,2013,Perodua,Myvi,https://www.carlist.my/used-cars/2013-perodua-myvi-1-3-a-se-spec-lady-owner-acc-free-king-car/4132297,Automatic,57500,"RM 30,700"
Perodua Myvi 1.3 SE (A)- TIP TOP CONDITION,2008,Perodua,Myvi,https://www.carlist.my/used-cars/perodua-myvi-1-3-se-a-tip-top-condition/4159031,Automatic,87500,"RM 19,888"
Perodua Myvi 1.3 EZi (A)- 1 OWNER- TIP TOP COND,2007,Perodua,Myvi,https://www.carlist.my/used-cars/perodua-myvi-1-3-ezi-a-1-owner-tip-top-cond/3954326,Automatic,102500,"RM 16,888"
2012 Perodua Myvi 1.5 SE Hatchback (Excellent condition),2012,Perodua,Myvi,https://www.carlist.my/used-cars/2012-perodua-myvi-1-5-se-hatchback-excellent-condition/4073547,Automatic,97500,"RM 38,000"
Perodua Myvi 1.3 EZ(A) CAREFUL OWNER TIPTOP CONDITIONS,2009,Perodua,Myvi,https://www.carlist.my/used-cars/perodua-myvi-1-3-ez-a-careful-owner-tiptop-conditions/3826153,Automatic,72500,"RM 15,500"
Perodua Myvi 1.3 EZI (AT) 1 LADY OWNER FULL SPEC FULL LOAN,2013,Perodua,Myvi,https://www.carlist.my/used-cars/perodua-myvi-1-3-ezi-at-1-lady-owner-full-spec-full-loan/4042376,Automatic,32500,"RM 26,800"
"Perodua MyVi 1.3 (A) SE,Leather seats,FACELIFT",2009,Perodua,Myvi,https://www.carlist.my/used-cars/perodua-myvi-1-3-a-se-leather-seats-facelift/4136547,Automatic,87500,"RM 21,800"
2009 Perodua Myvi 1.3 SXi Hatchback,2009,Perodua,Myvi,https://www.carlist.my/used-cars/2009-perodua-myvi-1-3-sxi-hatchback/4134154,Manual,162500,"RM 15,000"
2010 Perodua Myvi 1.3(A)SE2 LOW MILEAGE ACCIDENT FREE NO REPAIR NEEDED,2010,Perodua,Myvi,https://www.carlist.my/used-cars/2010-perodua-myvi-1-3-a-se2-low-mileage-accident-free-no-repair-needed/4114827,Automatic,77500,"RM 23,800"
"2011 Perodua Myvi 1.3 (A) LAGI BEST EZi SPEC,FREE INSTALLMENT, INSURANCE, ROAD TAX",2011,Perodua,Myvi,https://www.carlist.my/used-cars/2011-perodua-myvi-1-3-a-lagi-best-ezi-spec-free-installment-insurance-road-tax/4113318,Automatic,62500,"RM 27,800"
"2008 Perodua Myvi 1.3 (A) EZi, TWIN AIR BAG, FREE INSURANCE, INSTALLMENT, ROAD TAX",2008,Perodua,Myvi,https://www.carlist.my/used-cars/2008-perodua-myvi-1-3-a-ezi-twin-air-bag-free-insurance-installment-road-tax/4113299,Automatic,92500,"RM 18,800"
2013 Perodua Myvi 1.3 (A) EZi LIKE NEW CAR TIP TOP CONDITION,2013,Perodua,Myvi,https://www.carlist.my/used-cars/2013-perodua-myvi-1-3-a-ezi-like-new-car-tip-top-condition/3849338,Automatic,47500,"RM 25,800"
2008 - Perodua Myvi SXi 1.3L (M) -- A DEFINITE MUST SEE CAR --,2008,Perodua,Myvi,https://www.carlist.my/used-cars/2008-perodua-myvi-sxi-1-3l-m-a-definite-must-see-car/1990881,Manual,150000,"RM 18,000"
2013 Perodua Myvi 1.3 EZ Hatchback,2013,Perodua,Myvi,https://www.carlist.my/used-cars/2013-perodua-myvi-1-3-ez-hatchback/3980822,Automatic,42500,"RM 27,800"
2013 PERODUA MYVI EZI 1.3 (A) 2 AIRBAG FULL SPEC LAGI BEST MODEL,2013,Perodua,Myvi,https://www.carlist.my/used-cars/2013-perodua-myvi-ezi-1-3-a-2-airbag-full-spec-lagi-best-model/4118867,Automatic,37500,"RM 26,800"
2008 Perodua Myvi M300 1.3 EZi Hatchback,2008,Perodua,Myvi,https://www.carlist.my/used-cars/2008-perodua-myvi-m300-1-3-ezi-hatchback/2451117,Automatic,166000,"RM 26,700"
2013 Perodua Myvi 1.5 SE Hatchback,2013,Perodua,Myvi,https://www.carlist.my/used-cars/2013-perodua-myvi-1-5-se-hatchback/4029389,Automatic,77500,"RM 32,500"
2007 Perodua Myvi 1.3 EZi (A) FULL LOAN TAWARAN HEBAT,2007,Perodua,Myvi,https://www.carlist.my/used-cars/2007-perodua-myvi-1-3-ezi-a-full-loan-tawaran-hebat/4081779,Automatic,102500,"RM 17,800"
2008 Perodua Myvi 1.3 EZ Hatchback,2008,Perodua,Myvi,https://www.carlist.my/used-cars/2008-perodua-myvi-1-3-ez-hatchback/3926335,Automatic,137500,"RM 18,000"
2017 Perodua Myvi 1.5 Advance NEW CAR NEW STOCK FULL LOAN CASH REBATE,2017,Perodua,Myvi,https://www.carlist.my/new-cars/2017-perodua-myvi-1-5-advance-new-car-new-stock-full-loan-cash-rebate/3998858,Automatic,1,"RM 52,178"
2015 Perodua Myvi 1.3 X Hatchback (A),2015,Perodua,Myvi,https://www.carlist.my/used-cars/2015-perodua-myvi-1-3-x-hatchback-a/3953026,Automatic,32500,"RM 35,000"
2008 Perodua Myvi 1.3 EZi Hatchback good condition,2008,Perodua,Myvi,https://www.carlist.my/used-cars/2008-perodua-myvi-1-3-ezi-hatchback-good-condition/4176059,Automatic,70000,"RM 15,999"
2007 Perodua Myvi 1.3 EZ (A) BLACKLIST GURANTEE LULUS,2007,Perodua,Myvi,https://www.carlist.my/used-cars/2007-perodua-myvi-1-3-ez-a-blacklist-gurantee-lulus/4136243,Automatic,97500,"RM 14,800"
Perodua Myvi SE 1.3 (A) SE EZI FULL SERVICE RECORD LIKE NEW TIP-TOP Hatchback,2015,Perodua,Myvi,https://www.carlist.my/used-cars/perodua-myvi-se-1-3-a-se-ezi-full-service-record-like-new-tip-top-hatchback/3833215,Automatic,17500,"RM 30,800"
"*FEW MTHS OLD,7K KM,ADVANCED SPEC,BACK CAMERA,ACCIDENT FREE,NEW MICHELIN TYRES,NEW CAR CONDITION**2016 Perodua Myvi 1.5 Advance Hatchback",2016,Perodua,Myvi,https://www.carlist.my/used-cars/few-mths-old-7k-km-advanced-spec-back-camera-accident-free-new-michelin-tyres-new-car-condition-2016-perodua-myvi-1-5-advance-hatchback/4175765,Automatic,7500,"RM 43,800"
2009 Perodua MyVi 1.3 EZI SE (A) TIP-TOP CONDITION,2008,Perodua,Myvi,https://www.carlist.my/used-cars/2009-perodua-myvi-1-3-ezi-se-a-tip-top-condition/4092809,Automatic,87500,"RM 19,500"
"*FEW MTHS OLD,7K KM,ADVANCED SPEC,BACK CAMERA,ACCIDENT FREE,NEW MICHELIN TYRES,NEW CAR CONDITION**2016 Perodua Myvi 1.5 Advance Hatchback",2016,Perodua,Myvi,https://www.carlist.my/used-cars/few-mths-old-7k-km-advanced-spec-back-camera-accident-free-new-michelin-tyres-new-car-condition-2016-perodua-myvi-1-5-advance-hatchback/4175726,Automatic,7500,"RM 43,800"
2005 Perodua Myvi 1.3 EZ Hatchback (A),2005,Perodua,Myvi,https://www.carlist.my/used-cars/2005-perodua-myvi-1-3-ez-hatchback-a/3928415,Automatic,162500,"RM 21,900"
2014 Perodua Myvi 1.3 EZ Hatchback,2014,Perodua,Myvi,https://www.carlist.my/used-cars/2014-perodua-myvi-1-3-ez-hatchback/4098421,Automatic,67500,"RM 26,300"
"Perodua Myvi 1.3 (A) FULL PASSO YRV TURBO , NICE INTERIOR (YEAR MADE 2005)",2005,Perodua,Myvi,https://www.carlist.my/used-cars/perodua-myvi-1-3-a-full-passo-yrv-turbo-nice-interior-year-made-2005/4168333,Automatic,77500,"RM 21,800"
2015 Perodua Myvi 1.5 SE Hatchback,2015,Perodua,Myvi,https://www.carlist.my/used-cars/2015-perodua-myvi-1-5-se-hatchback/4080723,Automatic,20000,"RM 36,800"
2011 (2012-2013) Perodua Myvi 1.5 EZI (A) SE EXTREME,2011,Perodua,Myvi,https://www.carlist.my/used-cars/2011-2012-2013-perodua-myvi-1-5-ezi-a-se-extreme/4110805,Automatic,62500,"RM 32,800"
2008 Perodua Myvi 1.3 EZi,2008,Perodua,Myvi,https://www.carlist.my/used-cars/2008-perodua-myvi-1-3-ezi/4147341,Automatic,192500,"RM 16,800"
2009 Perodua Myvi 1.3 SE ReverseCamera Facelift Lady Owner,2009,Perodua,Myvi,https://www.carlist.my/used-cars/2009-perodua-myvi-1-3-se-reversecamera-facelift-lady-owner/4016545,Automatic,107500,"RM 22,888"
2010 Perodua Myvi 1.3 SXi Hatchback,2010,Perodua,Myvi,https://www.carlist.my/used-cars/2010-perodua-myvi-1-3-sxi-hatchback/4115910,Manual,107500,"RM 23,500"
2007 Perodua Myvi 1.3 EZi JOHOR BAHRU (NEGO),2007,Perodua,Myvi,https://www.carlist.my/used-cars/2007-perodua-myvi-1-3-ezi-johor-bahru-nego/4023031,Automatic,177500,"RM 17,700"
2009 Perodua Myvi 1.3 EZi Hatchback,2009,Perodua,Myvi,https://www.carlist.my/used-cars/2009-perodua-myvi-1-3-ezi-hatchback/3967421,Automatic,227500,"RM 19,800"
2015 Perodua Myvi 1.5 Advance (A) -- GOOD TYPE CONDITION --,2015,Perodua,Myvi,https://www.carlist.my/used-cars/2015-perodua-myvi-1-5-advance-a-good-type-condition/4149733,Automatic,87500,"RM 40,000"
"Perodua Myvi 1.3 SXi (M) FACELIFT , 1 LADY OWNER (AIRBAG) , (YEAR MADE 2011)",2011,Perodua,Myvi,https://www.carlist.my/used-cars/perodua-myvi-1-3-sxi-m-facelift-1-lady-owner-airbag-year-made-2011/4151750,Manual,82500,"RM 24,800"
2017 Perodua Myvi 1.5 SE Hatchback - BEST PROMO IN KLANG VALLEY,2017,Perodua,Myvi,https://www.carlist.my/new-cars/2017-perodua-myvi-1-5-se-hatchback-best-promo-in-klang-valley/3401018,Automatic,1,"RM 47,868"
2014 Perodua Myvi 1.5 SE Hatchback (A),2014,Perodua,Myvi,https://www.carlist.my/used-cars/2014-perodua-myvi-1-5-se-hatchback-a/4090219,Automatic,57500,"RM 37,200"
2017 Perodua Myvi 1.5 SE Hatchback **PALING MURAH** DISKAUN TERTINGGI**,2017,Perodua,Myvi,https://www.carlist.my/new-cars/2017-perodua-myvi-1-5-se-hatchback-paling-murah-diskaun-tertinggi/3834433,Automatic,1,"RM 47,868"
PROMOSI OCTOBER NO HIDDEN PRICE 2017 Perodua Myvi 1.5 Advance Hatchback,2017,Perodua,Myvi,https://www.carlist.my/new-cars/promosi-october-no-hidden-price-2017-perodua-myvi-1-5-advance-hatchback/4129723,Automatic,1,"RM 52,578"
2016 Perodua Myvi 1.5 SE Special Edition Hatchback 35k-Mileage,2016,Perodua,Myvi,https://www.carlist.my/used-cars/2016-perodua-myvi-1-5-se-special-edition-hatchback-35k-mileage/4174673,Automatic,32500,"RM 39,800"
2010 Perodua Myvi 1.3 SX Hatchback (M),2010,Perodua,Myvi,https://www.carlist.my/used-cars/2010-perodua-myvi-1-3-sx-hatchback-m/4131341,Manual,112500,"RM 24,000"
2006 Perodua Myvi 1.3 SXi Hatchback,2006,Perodua,Myvi,https://www.carlist.my/used-cars/2006-perodua-myvi-1-3-sxi-hatchback/4131126,Manual,232500,"RM 13,500"
2006 Perodua Myvi 1.3 EZi (A),2006,Perodua,Myvi,https://www.carlist.my/used-cars/2006-perodua-myvi-1-3-ezi-a/3948017,Automatic,122500,"RM 21,500"
2016 Perodua Myvi 1.3 X Hatchback 95% LIKE NEW CAR,2016,Perodua,Myvi,https://www.carlist.my/used-cars/2016-perodua-myvi-1-3-x-hatchback-95-like-new-car/3961973,Automatic,27500,"RM 34,800"
2016 Perodua Myvi 1.5 SE Hatchback (A),2016,Perodua,Myvi,https://www.carlist.my/used-cars/2016-perodua-myvi-1-5-se-hatchback-a/3967487,Automatic,37500,"RM 43,000"
-Perodua Myvi 1.3 EZi  2010 Hatchback- One owner-New seat set- CD player with bluetooth,2010,Perodua,Myvi,https://www.carlist.my/used-cars/perodua-myvi-1-3-ezi-2010-hatchback-one-owner-new-seat-set-cd-player-with-bluetooth/3835421,Automatic,72500,"RM 19,888"
2013 Perodua Myvi 1.3 SE (A) [FULL SPEC WITH SPORTY BODYKIT] [SUPER NICE CAR PLATE] [BRANDED SPORTY RIMS] [FUL0N WELCOME],2013,Perodua,Myvi,https://www.carlist.my/used-cars/2013-perodua-myvi-1-3-se-a-full-spec-with-sporty-bodykit-super-nice-car-plate-branded-sporty-rims-ful0n-welcome/4080402,Automatic,72500,"RM 29,800"
2014 Perodua Myvi 1.3 SE Hatchback,2014,Perodua,Myvi,https://www.carlist.my/used-cars/2014-perodua-myvi-1-3-se-hatchback/4102704,Automatic,32500,"RM 35,800"
Perodua Myvi 1.3 SE #1 OWNER # ACCIDENT FREE #NO REPAIR NEEDED # SEE TO BELIEVE,2007,Perodua,Myvi,https://www.carlist.my/used-cars/perodua-myvi-1-3-se-1-owner-accident-free-no-repair-needed-see-to-believe/3821685,Automatic,97500,"RM 16,900"
2017 Perodua Myvi 1.5 SE (A) - MERDEKA PROMOTION WITH HIGH CASH REBATES UP TO RM5xxx TO RM6xxx + 5 YEARS WARRANTY + FREE GIFTS + MORE,2017,Perodua,Myvi,https://www.carlist.my/new-cars/2017-perodua-myvi-1-5-se-a-merdeka-promotion-with-high-cash-rebates-up-to-rm5xxx-to-rm6xxx-5-years-warranty-free-gifts-more/3777415,Automatic,0,"RM 47,400"
2015 Perodua Myvi 1.5 (A) SE Hatchback ACC FREE TIPTOP CAR,2015,Perodua,Myvi,https://www.carlist.my/used-cars/2015-perodua-myvi-1-5-a-se-hatchback-acc-free-tiptop-car/4126006,Automatic,22500,"RM 36,700"
2015 Perodua Myvi 1.5 SE TRUE YEAR INCL GST,2015,Perodua,Myvi,https://www.carlist.my/used-cars/2015-perodua-myvi-1-5-se-true-year-incl-gst/4111652,Automatic,42500,"RM 46,800"
2013 Perodua Myvi 1.3 EZi TRUE YEAR INCL GST,2013,Perodua,Myvi,https://www.carlist.my/used-cars/2013-perodua-myvi-1-3-ezi-true-year-incl-gst/4111636,Automatic,67500,"RM 35,800"
2013 Perodua Myvi 1.3 EZi TRUE YEAR INCL GST,2013,Perodua,Myvi,https://www.carlist.my/used-cars/2013-perodua-myvi-1-3-ezi-true-year-incl-gst/4111592,Automatic,62500,"RM 35,800"
2014 Perodua Myvi 1.3 (A) -- MUST VIEW --,2014,Perodua,Myvi,https://www.carlist.my/used-cars/2014-perodua-myvi-1-3-a-must-view/4007719,Automatic,45000,"RM 31,800"
2010 Perodua Myvi 1.3 SX Hatchback,2010,Perodua,Myvi,https://www.carlist.my/used-cars/2010-perodua-myvi-1-3-sx-hatchback/4109917,Manual,122500,"RM 17,000"
2007 Perodua Myvi 1.3 EZ Hatchback,2007,Perodua,Myvi,https://www.carlist.my/used-cars/2007-perodua-myvi-1-3-ez-hatchback/4090067,Automatic,132500,"RM 15,800"
Perodua Myvi 1.5 SE like new,2014,Perodua,Myvi,https://www.carlist.my/used-cars/perodua-myvi-1-5-se-like-new/3984034,Automatic,32500,"RM 37,999"
2006 Perodua Myvi 1.3 EZi Hatchback (A),2006,Perodua,Myvi,https://www.carlist.my/used-cars/2006-perodua-myvi-1-3-ezi-hatchback-a/3967050,Automatic,102500,"RM 13,000"
2013 Perodua Myvi 1.3 SE Hatchback,2013,Perodua,Myvi,https://www.carlist.my/used-cars/2013-perodua-myvi-1-3-se-hatchback/4130974,Automatic,107500,"RM 30,800"
"Perodua Myvi 1.3 EZi (A) SEMUA MASALAH BOLEH BUAT LOAN DISINI - CCRIS CTOS , BLACKLIST , TIADA DOCUMENT , AKPK , PTPTN , SAA - ALL PROBLEM CAN LOAN",2011,Perodua,Myvi,https://www.carlist.my/used-cars/perodua-myvi-1-3-ezi-a-semua-masalah-boleh-buat-loan-disini-ccris-ctos-blacklist-tiada-document-akpk-ptptn-saa-all-problem-can-loan/4095259,Automatic,62500,"RM 22,800"
Perodua Myvi 1.5 Advance Hatchback (A),2016,Perodua,Myvi,https://www.carlist.my/used-cars/perodua-myvi-1-5-advance-hatchback-a/4069777,Automatic,87500,"RM 40,000"
"ASLI N GENUINE LESS 6K OR 5.5K PERODUA MYVI 1.5 SE Direct from Perodua,",2017,Perodua,Myvi,https://www.carlist.my/new-cars/asli-n-genuine-less-6k-or-5-5k-perodua-myvi-1-5-se-direct-from-perodua/3877666,Automatic,0,"RM 52,968"
Asli n Genuine Less 6k or 5.5k Perodua Myvi 1.5 SE Hatchback,2016,Perodua,Myvi,https://www.carlist.my/new-cars/asli-n-genuine-less-6k-or-5-5k-perodua-myvi-1-5-se-hatchback/2865329,Manual,1,"RM 53,368"
GUARANTREE NO EXTRA GST FEE CASH BACK ON HAND 2k FULL LOAN 2015 Perodua Myvi 1.3 SE AUTO,2015,Perodua,Myvi,https://www.carlist.my/used-cars/guarantree-no-extra-gst-fee-cash-back-on-hand-2k-full-loan-2015-perodua-myvi-1-3-se-auto/4117624,Automatic,37500,"RM 31,800"
1 MALAYSIA PROMOTO KEYLESS WITH PUSH START SYSTERM MODAL ORI YRS MAKE 2008 ORI SE MODEL Perodua Myvi 1.3 SE Hatchback,2008,Perodua,Myvi,https://www.carlist.my/used-cars/1-malaysia-promoto-keyless-with-push-start-systerm-modal-ori-yrs-make-2008-ori-se-model-perodua-myvi-1-3-se-hatchback/4056657,Automatic,77500,"RM 24,800"
2009 Perodua Myvi 1.3 EZi (A) BLACK EDITION SPEC,2009,Perodua,Myvi,https://www.carlist.my/used-cars/2009-perodua-myvi-1-3-ezi-a-black-edition-spec/4169176,Automatic,82500,"RM 16,688"
{ SAVE UP RM2K }{ NO GST }{ FULL LOAN }{ LOW DOWNPAYMENT }{ LOW INTEREST},2009,Perodua,Myvi,https://www.carlist.my/used-cars/save-up-rm2k-no-gst-full-loan-low-downpayment-low-interest/4099277,Automatic,107500,"RM 17,800"
